"IM Race-Ethnicity no Unknown","Age at death 18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Crude Rate","Count","Population"
4,13,1,0,0,1.32,37,2794787
4,13,1,0,1,1.26,47,3731553
4,13,1,0,2,1.02,52,5084529
4,13,1,0,3,1.19,77,6494774
4,13,1,1,0,1.25,35,2794787
4,13,1,1,1,1.21,45,3731553
4,13,1,1,2,0.94,48,5084529
4,13,1,1,3,1.03,67,6494774
4,13,1,2,0,^,^,2794787
4,13,1,2,1,^,^,3731553
4,13,1,2,2,^,^,5084529
4,13,1,2,3,^,^,6494774
4,13,2,0,0,6.12,171,2794787
4,13,2,0,1,6.27,234,3731553
4,13,2,0,2,5.45,277,5084529
4,13,2,0,3,5.50,357,6494774
4,13,2,1,0,5.80,162,2794787
4,13,2,1,1,5.98,223,3731553
4,13,2,1,2,5.31,270,5084529
4,13,2,1,3,5.13,333,6494774
4,13,2,2,0,^,^,2794787
4,13,2,2,1,^,^,3731553
4,13,2,2,2,^,^,5084529
4,13,2,2,3,^,^,6494774
4,13,3,0,0,4.79,134,2794787
4,13,3,0,1,4.26,159,3731553
4,13,3,0,2,3.70,188,5084529
4,13,3,0,3,3.56,231,6494774
4,13,3,1,0,3.69,103,2794787
4,13,3,1,1,3.56,133,3731553
4,13,3,1,2,3.09,157,5084529
4,13,3,1,3,2.99,194,6494774
4,13,3,2,0,^,^,2794787
4,13,3,2,1,^,^,3731553
4,13,3,2,2,^,^,5084529
4,13,3,2,3,^,^,6494774
4,14,0,0,0,17.62,386,2190612
4,14,0,0,1,16.32,438,2683172
4,14,0,0,2,16.56,593,3581140
4,14,0,0,3,13.75,654,4756354
4,14,0,1,0,16.07,352,2190612
4,14,0,1,1,14.98,402,2683172
4,14,0,1,2,14.86,532,3581140
4,14,0,1,3,12.40,590,4756354
4,14,0,2,0,^,^,2190612
4,14,0,2,1,^,^,2683172
4,14,0,2,2,0.34,12,3581140
4,14,0,2,3,0.21,10,4756354
4,14,1,0,0,1.51,33,2190612
4,14,1,0,1,1.42,38,2683172
4,14,1,0,2,2.23,80,3581140
4,14,1,0,3,1.51,72,4756354
4,14,1,1,0,1.42,31,2190612
4,14,1,1,1,1.34,36,2683172
4,14,1,1,2,2.09,75,3581140
4,14,1,1,3,1.49,71,4756354
4,14,1,2,0,^,^,2190612
4,14,1,2,1,^,^,2683172
4,14,1,2,2,^,^,3581140
4,14,1,2,3,^,^,4756354
4,14,2,0,0,9.08,199,2190612
4,14,2,0,1,9.43,253,2683172
4,14,2,0,2,8.66,310,3581140
4,14,2,0,3,6.92,329,4756354
4,14,2,1,0,8.76,192,2190612
4,14,2,1,1,8.87,238,2683172
4,14,2,1,2,8.24,295,3581140
4,14,2,1,3,6.62,315,4756354
4,14,2,2,0,^,^,2190612
4,14,2,2,1,^,^,2683172
4,14,2,2,2,^,^,3581140
4,14,2,2,3,^,^,4756354
4,14,3,0,0,7.03,154,2190612
4,14,3,0,1,5.48,147,2683172
4,14,3,0,2,5.67,203,3581140
4,14,3,0,3,5.32,253,4756354
4,14,3,1,0,5.89,129,2190612
4,14,3,1,1,4.77,128,2683172
4,14,3,1,2,4.52,162,3581140
4,14,3,1,3,4.29,204,4756354
4,14,3,2,0,^,^,2190612
4,14,3,2,1,^,^,2683172
4,14,3,2,2,^,^,3581140
4,14,3,2,3,^,^,4756354
4,15,0,0,0,28.96,499,1723231
4,15,0,0,1,23.54,478,2030352
4,15,0,0,2,21.18,528,2493304
4,15,0,0,3,19.27,634,3289652
4,15,0,1,0,26.06,449,1723231
4,15,0,1,1,21.33,433,2030352
4,15,0,1,2,18.97,473,2493304
4,15,0,1,3,16.81,553,3289652
4,15,0,2,0,^,^,1723231
4,15,0,2,1,0.64,13,2030352
4,15,0,2,2,0.44,11,2493304
4,15,0,2,3,0.52,17,3289652
4,15,1,0,0,3.31,57,1723231
4,15,1,0,1,2.71,55,2030352
4,15,1,0,2,3.09,77,2493304
4,15,1,0,3,1.98,65,3289652
4,15,1,1,0,3.02,52,1723231
4,15,1,1,1,2.41,49,2030352
4,15,1,1,2,2.77,69,2493304
4,15,1,1,3,1.76,58,3289652
4,15,1,2,0,^,^,1723231
4,15,1,2,1,^,^,2030352
4,15,1,2,2,^,^,2493304
4,15,1,2,3,^,^,3289652
4,15,2,0,0,15.67,270,1723231
4,15,2,0,1,12.07,245,2030352
4,15,2,0,2,10.83,270,2493304
4,15,2,0,3,10.82,356,3289652
4,15,2,1,0,14.68,253,1723231
4,15,2,1,1,11.72,238,2030352
4,15,2,1,2,10.19,254,2493304
4,15,2,1,3,10.21,336,3289652
4,15,2,2,0,^,^,1723231
4,15,2,2,1,^,^,2030352
4,15,2,2,2,^,^,2493304
4,15,2,2,3,^,^,3289652
4,15,3,0,0,9.98,172,1723231
4,15,3,0,1,8.77,178,2030352
4,15,3,0,2,7.26,181,2493304
4,15,3,0,3,6.47,213,3289652
4,15,3,1,0,8.36,144,1723231
4,15,3,1,1,7.19,146,2030352
4,15,3,1,2,6.02,150,2493304
4,15,3,1,3,4.83,159,3289652
4,15,3,2,0,^,^,1723231
4,15,3,2,1,^,^,2030352
4,15,3,2,2,^,^,2493304
4,15,3,2,3,^,^,3289652
4,16,0,0,0,36.71,452,1231345
4,16,0,0,1,39.12,592,1513368
4,16,0,0,2,30.92,558,1804389
4,16,0,0,3,26.97,598,2217280
4,16,0,1,0,32.48,400,1231345
4,16,0,1,1,35.09,531,1513368
4,16,0,1,2,27.21,491,1804389
4,16,0,1,3,23.18,514,2217280
4,16,0,2,0,^,^,1231345
4,16,0,2,1,^,^,1513368
4,16,0,2,2,^,^,1804389
4,16,0,2,3,0.95,21,2217280
4,16,1,0,0,3.90,48,1231345
4,16,1,0,1,4.36,66,1513368
4,16,1,0,2,3.49,63,1804389
4,16,1,0,3,2.62,58,2217280
4,16,1,1,0,3.33,41,1231345
4,16,1,1,1,4.16,63,1513368
4,16,1,1,2,2.99,54,1804389
4,16,1,1,3,2.35,52,2217280
4,16,1,2,0,^,^,1231345
4,16,1,2,1,^,^,1513368
4,16,1,2,2,^,^,1804389
4,16,1,2,3,^,^,2217280
4,16,2,0,0,19.49,240,1231345
4,16,2,0,1,20.81,315,1513368
4,16,2,0,2,17.18,310,1804389
4,16,2,0,3,15.42,342,2217280
4,16,2,1,0,18.60,229,1231345
4,16,2,1,1,19.76,299,1513368
4,16,2,1,2,16.35,295,1804389
4,16,2,1,3,14.43,320,2217280
4,16,2,2,0,^,^,1231345
4,16,2,2,1,^,^,1513368
4,16,2,2,2,^,^,1804389
4,16,2,2,3,0.59,13,2217280
4,16,3,0,0,13.32,164,1231345
4,16,3,0,1,13.94,211,1513368
4,16,3,0,2,10.25,185,1804389
4,16,3,0,3,8.93,198,2217280
4,16,3,1,0,10.56,130,1231345
4,16,3,1,1,11.17,169,1513368
4,16,3,1,2,7.87,142,1804389
4,16,3,1,3,6.40,142,2217280
4,16,3,2,0,^,^,1231345
4,16,3,2,1,^,^,1513368
4,16,3,2,2,^,^,1804389
4,16,3,2,3,^,^,2217280
4,17,0,0,0,50.55,362,716107
4,17,0,0,1,47.99,476,991794
4,17,0,0,2,40.98,514,1254253
4,17,0,0,3,33.72,509,1509541
4,17,0,1,0,43.15,309,716107
4,17,0,1,1,42.05,417,991794
4,17,0,1,2,34.84,437,1254253
4,17,0,1,3,29.35,443,1509541
4,17,0,2,0,^,^,716107
4,17,0,2,1,^,^,991794
4,17,0,2,2,1.12,14,1254253
4,17,0,2,3,0.66,10,1509541
4,17,1,0,0,5.31,38,716107
4,17,1,0,1,4.03,40,991794
4,17,1,0,2,3.59,45,1254253
4,17,1,0,3,3.51,53,1509541
4,17,1,1,0,4.33,31,716107
4,17,1,1,1,3.43,34,991794
4,17,1,1,2,3.11,39,1254253
4,17,1,1,3,3.25,49,1509541
4,17,1,2,0,^,^,716107
4,17,1,2,1,^,^,991794
4,17,1,2,2,^,^,1254253
4,17,1,2,3,^,^,1509541
4,17,2,0,0,25.69,184,716107
4,17,2,0,1,25.21,250,991794
4,17,2,0,2,22.88,287,1254253
4,17,2,0,3,18.61,281,1509541
4,17,2,1,0,24.16,173,716107
4,17,2,1,1,24.10,239,991794
4,17,2,1,2,21.53,270,1254253
4,17,2,1,3,17.49,264,1509541
4,17,2,2,0,^,^,716107
4,17,2,2,1,^,^,991794
4,17,2,2,2,^,^,1254253
4,17,2,2,3,^,^,1509541
4,17,3,0,0,19.55,140,716107
4,17,3,0,1,18.75,186,991794
4,17,3,0,2,14.51,182,1254253
4,17,3,0,3,11.59,175,1509541
4,17,3,1,0,14.66,105,716107
4,17,3,1,1,14.52,144,991794
4,17,3,1,2,10.21,128,1254253
4,17,3,1,3,8.61,130,1509541
4,17,3,2,0,^,^,716107
4,17,3,2,1,^,^,991794
4,17,3,2,2,^,^,1254253
4,17,3,2,3,^,^,1509541
4,18,0,0,0,65.32,349,534295
4,18,0,0,1,61.39,443,721659
4,18,0,0,2,53.61,557,1038911
4,18,0,0,3,46.09,661,1434008
4,18,0,1,0,54.09,289,534295
4,18,0,1,1,49.89,360,721659
4,18,0,1,2,44.85,466,1038911
4,18,0,1,3,36.75,527,1434008
4,18,0,2,0,^,^,534295
4,18,0,2,1,^,^,721659
4,18,0,2,2,^,^,1038911
4,18,0,2,3,^,^,1434008
4,18,1,0,0,6.18,33,534295
4,18,1,0,1,3.74,27,721659
4,18,1,0,2,4.52,47,1038911
4,18,1,0,3,3.63,52,1434008
4,18,1,1,0,5.05,27,534295
4,18,1,1,1,3.46,25,721659
4,18,1,1,2,4.24,44,1038911
4,18,1,1,3,3.35,48,1434008
4,18,1,2,0,^,^,534295
4,18,1,2,1,^,^,721659
4,18,1,2,2,^,^,1038911
4,18,1,2,3,^,^,1434008
4,18,2,0,0,34.25,183,534295
4,18,2,0,1,33.53,242,721659
4,18,2,0,2,28.97,301,1038911
4,18,2,0,3,25.52,366,1434008
4,18,2,1,0,32.57,174,534295
4,18,2,1,1,32.01,231,721659
4,18,2,1,2,27.34,284,1038911
4,18,2,1,3,23.78,341,1434008
4,18,2,2,0,^,^,534295
4,18,2,2,1,^,^,721659
4,18,2,2,2,^,^,1038911
4,18,2,2,3,^,^,1434008
4,18,3,0,0,24.89,133,534295
4,18,3,0,1,24.11,174,721659
4,18,3,0,2,20.12,209,1038911
4,18,3,0,3,16.95,243,1434008
4,18,3,1,0,16.47,88,534295
4,18,3,1,1,14.41,104,721659
4,18,3,1,2,13.28,138,1038911
4,18,3,1,3,9.62,138,1434008
4,18,3,2,0,^,^,534295
4,18,3,2,1,^,^,721659
4,18,3,2,2,^,^,1038911
4,18,3,2,3,^,^,1434008
4,19,0,0,0,2.85,3677,129117594
4,19,0,0,1,3.06,4571,149167428
4,19,0,0,2,3.11,5230,167959696
4,19,0,0,3,3.31,6011,181646527
4,19,0,1,0,2.54,3286,129117594
4,19,0,1,1,2.77,4135,149167428
4,19,0,1,2,2.80,4708,167959696
4,19,0,1,3,2.93,5328,181646527
4,19,0,2,0,0.02,31,129117594
4,19,0,2,1,0.04,61,149167428
4,19,0,2,2,0.05,81,167959696
4,19,0,2,3,0.06,109,181646527
4,19,1,0,0,0.30,387,129117594
4,19,1,0,1,0.31,462,149167428
4,19,1,0,2,0.34,578,167959696
4,19,1,0,3,0.36,658,181646527
4,19,1,1,0,0.27,352,129117594
4,19,1,1,1,0.29,430,149167428
4,19,1,1,2,0.32,532,167959696
4,19,1,1,3,0.34,609,181646527
4,19,1,2,0,^,^,129117594
4,19,1,2,1,^,^,149167428
4,19,1,2,2,0.01,11,167959696
4,19,1,2,3,0.01,11,181646527
4,19,2,0,0,1.41,1823,129117594
4,19,2,0,1,1.57,2344,149167428
4,19,2,0,2,1.63,2735,167959696
4,19,2,0,3,1.73,3140,181646527
4,19,2,1,0,1.35,1737,129117594
4,19,2,1,1,1.50,2241,149167428
4,19,2,1,2,1.56,2621,167959696
4,19,2,1,3,1.64,2973,181646527
4,19,2,2,0,0.01,13,129117594
4,19,2,2,1,0.02,30,149167428
4,19,2,2,2,0.02,41,167959696
4,19,2,2,3,0.03,53,181646527
4,19,3,0,0,1.14,1467,129117594
4,19,3,0,1,1.18,1765,149167428
4,19,3,0,2,1.14,1917,167959696
4,19,3,0,3,1.22,2213,181646527
4,19,3,1,0,0.93,1197,129117594
4,19,3,1,1,0.98,1464,149167428
4,19,3,1,2,0.93,1555,167959696
4,19,3,1,3,0.96,1746,181646527
4,19,3,2,0,0.01,13,129117594
4,19,3,2,1,0.02,29,149167428
4,19,3,2,2,0.02,29,167959696
4,19,3,2,3,0.02,45,181646527
5,0,0,0,0,^,^,42128370
5,0,0,0,1,^,^,43526520
5,0,0,0,2,^,^,43668411
5,0,0,0,3,^,^,43295591
5,0,0,1,0,^,^,42128370
5,0,0,1,1,^,^,43526520
5,0,0,1,2,^,^,43668411
5,0,0,1,3,^,^,43295591
5,0,0,2,0,^,^,42128370
5,0,0,2,1,^,^,43526520
5,0,0,2,2,^,^,43668411
5,0,0,2,3,^,^,43295591
5,0,1,0,0,^,^,42128370
5,0,1,0,1,^,^,43526520
5,0,1,0,2,^,^,43668411
5,0,1,0,3,^,^,43295591
5,0,1,1,0,^,^,42128370
5,0,1,1,1,^,^,43526520
5,0,1,1,2,^,^,43668411
5,0,1,1,3,^,^,43295591
5,0,1,2,0,^,^,42128370
5,0,1,2,1,^,^,43526520
5,0,1,2,2,^,^,43668411
5,0,1,2,3,^,^,43295591
5,0,2,0,0,^,^,42128370
5,0,2,0,1,^,^,43526520
5,0,2,0,2,^,^,43668411
5,0,2,0,3,^,^,43295591
5,0,2,1,0,^,^,42128370
5,0,2,1,1,^,^,43526520
5,0,2,1,2,^,^,43668411
5,0,2,1,3,^,^,43295591
5,0,2,2,0,^,^,42128370
5,0,2,2,1,^,^,43526520
5,0,2,2,2,^,^,43668411
5,0,2,2,3,^,^,43295591
5,0,3,0,0,^,^,42128370
5,0,3,0,1,^,^,43526520
5,0,3,0,2,^,^,43668411
5,0,3,0,3,^,^,43295591
5,0,3,1,0,^,^,42128370
5,0,3,1,1,^,^,43526520
5,0,3,1,2,^,^,43668411
5,0,3,1,3,^,^,43295591
5,0,3,2,0,^,^,42128370
5,0,3,2,1,^,^,43526520
5,0,3,2,2,^,^,43668411
5,0,3,2,3,^,^,43295591
5,1,0,0,0,^,^,42751312
5,1,0,0,1,^,^,42047934
5,1,0,0,2,^,^,44185423
5,1,0,0,3,^,^,44175885
5,1,0,1,0,^,^,42751312
5,1,0,1,1,^,^,42047934
5,1,0,1,2,^,^,44185423
5,1,0,1,3,^,^,44175885
5,1,0,2,0,^,^,42751312
5,1,0,2,1,^,^,42047934
5,1,0,2,2,^,^,44185423
5,1,0,2,3,^,^,44175885
5,1,1,0,0,^,^,42751312
5,1,1,0,1,^,^,42047934
5,1,1,0,2,^,^,44185423
5,1,1,0,3,^,^,44175885
5,1,1,1,0,^,^,42751312
5,1,1,1,1,^,^,42047934
5,1,1,1,2,^,^,44185423
5,1,1,1,3,^,^,44175885
5,1,1,2,0,^,^,42751312
5,1,1,2,1,^,^,42047934
5,1,1,2,2,^,^,44185423
5,1,1,2,3,^,^,44175885
5,1,2,0,0,^,^,42751312
5,1,2,0,1,^,^,42047934
5,1,2,0,2,^,^,44185423
5,1,2,0,3,^,^,44175885
5,1,2,1,0,^,^,42751312
5,1,2,1,1,^,^,42047934
5,1,2,1,2,^,^,44185423
5,1,2,1,3,^,^,44175885
5,1,2,2,0,^,^,42751312
5,1,2,2,1,^,^,42047934
5,1,2,2,2,^,^,44185423
5,1,2,2,3,^,^,44175885
5,1,3,0,0,^,^,42751312
5,1,3,0,1,^,^,42047934
5,1,3,0,2,^,^,44185423
5,1,3,0,3,^,^,44175885
5,1,3,1,0,^,^,42751312
5,1,3,1,1,^,^,42047934
5,1,3,1,2,^,^,44185423
5,1,3,1,3,^,^,44175885
5,1,3,2,0,^,^,42751312
5,1,3,2,1,^,^,42047934
5,1,3,2,2,^,^,44185423
5,1,3,2,3,^,^,44175885
5,2,0,0,0,^,^,44812607
5,2,0,0,1,^,^,44612768
5,2,0,0,2,^,^,44349079
5,2,0,0,3,^,^,44695698
5,2,0,1,0,^,^,44812607
5,2,0,1,1,^,^,44612768
5,2,0,1,2,^,^,44349079
5,2,0,1,3,^,^,44695698
5,2,0,2,0,^,^,44812607
5,2,0,2,1,^,^,44612768
5,2,0,2,2,^,^,44349079
5,2,0,2,3,^,^,44695698
5,2,1,0,0,^,^,44812607
5,2,1,0,1,^,^,44612768
5,2,1,0,2,^,^,44349079
5,2,1,0,3,^,^,44695698
5,2,1,1,0,^,^,44812607
5,2,1,1,1,^,^,44612768
5,2,1,1,2,^,^,44349079
5,2,1,1,3,^,^,44695698
5,2,1,2,0,^,^,44812607
5,2,1,2,1,^,^,44612768
5,2,1,2,2,^,^,44349079
5,2,1,2,3,^,^,44695698
5,2,2,0,0,^,^,44812607
5,2,2,0,1,^,^,44612768
5,2,2,0,2,^,^,44349079
5,2,2,0,3,^,^,44695698
5,2,2,1,0,^,^,44812607
5,2,2,1,1,^,^,44612768
5,2,2,1,2,^,^,44349079
5,2,2,1,3,^,^,44695698
5,2,2,2,0,^,^,44812607
5,2,2,2,1,^,^,44612768
5,2,2,2,2,^,^,44349079
5,2,2,2,3,^,^,44695698
5,2,3,0,0,^,^,44812607
5,2,3,0,1,^,^,44612768
5,2,3,0,2,^,^,44349079
5,2,3,0,3,^,^,44695698
5,2,3,1,0,^,^,44812607
5,2,3,1,1,^,^,44612768
5,2,3,1,2,^,^,44349079
5,2,3,1,3,^,^,44695698
5,2,3,2,0,^,^,44812607
5,2,3,2,1,^,^,44612768
5,2,3,2,2,^,^,44349079
5,2,3,2,3,^,^,44695698
5,3,0,0,0,^,^,43147439
5,3,0,0,1,0.02,10,46173006
5,3,0,0,2,^,^,45609045
5,3,0,0,3,^,^,44876437
5,3,0,1,0,^,^,43147439
5,3,0,1,1,^,^,46173006
5,3,0,1,2,^,^,45609045
5,3,0,1,3,^,^,44876437
5,3,0,2,0,^,^,43147439
5,3,0,2,1,^,^,46173006
5,3,0,2,2,^,^,45609045
5,3,0,2,3,^,^,44876437
5,3,1,0,0,^,^,43147439
5,3,1,0,1,^,^,46173006
5,3,1,0,2,^,^,45609045
5,3,1,0,3,^,^,44876437
5,3,1,1,0,^,^,43147439
5,3,1,1,1,^,^,46173006
5,3,1,1,2,^,^,45609045
5,3,1,1,3,^,^,44876437
5,3,1,2,0,^,^,43147439
5,3,1,2,1,^,^,46173006
5,3,1,2,2,^,^,45609045
5,3,1,2,3,^,^,44876437
5,3,2,0,0,^,^,43147439
5,3,2,0,1,^,^,46173006
5,3,2,0,2,^,^,45609045
5,3,2,0,3,^,^,44876437
5,3,2,1,0,^,^,43147439
5,3,2,1,1,^,^,46173006
5,3,2,1,2,^,^,45609045
5,3,2,1,3,^,^,44876437
5,3,2,2,0,^,^,43147439
5,3,2,2,1,^,^,46173006
5,3,2,2,2,^,^,45609045
5,3,2,2,3,^,^,44876437
5,3,3,0,0,^,^,43147439
5,3,3,0,1,^,^,46173006
5,3,3,0,2,^,^,45609045
5,3,3,0,3,^,^,44876437
5,3,3,1,0,^,^,43147439
5,3,3,1,1,^,^,46173006
5,3,3,1,2,^,^,45609045
5,3,3,1,3,^,^,44876437
5,3,3,2,0,^,^,43147439
5,3,3,2,1,^,^,46173006
5,3,3,2,2,^,^,45609045
5,3,3,2,3,^,^,44876437
5,4,0,0,0,0.07,30,42613677
5,4,0,0,1,0.09,40,44634671
5,4,0,0,2,0.09,42,47761304
5,4,0,0,3,0.10,45,47035579
5,4,0,1,0,0.07,28,42613677
5,4,0,1,1,0.08,35,44634671
5,4,0,1,2,0.08,37,47761304
5,4,0,1,3,0.09,40,47035579
5,4,0,2,0,^,^,42613677
5,4,0,2,1,^,^,44634671
5,4,0,2,2,^,^,47761304
5,4,0,2,3,^,^,47035579
5,4,1,0,0,^,^,42613677
5,4,1,0,1,^,^,44634671
5,4,1,0,2,0.02,11,47761304
5,4,1,0,3,^,^,47035579
5,4,1,1,0,^,^,42613677
5,4,1,1,1,^,^,44634671
5,4,1,1,2,0.02,11,47761304
5,4,1,1,3,^,^,47035579
5,4,1,2,0,^,^,42613677
5,4,1,2,1,^,^,44634671
5,4,1,2,2,^,^,47761304
5,4,1,2,3,^,^,47035579
5,4,2,0,0,0.03,13,42613677
5,4,2,0,1,0.04,16,44634671
5,4,2,0,2,0.03,15,47761304
5,4,2,0,3,0.05,22,47035579
5,4,2,1,0,0.03,13,42613677
5,4,2,1,1,0.03,14,44634671
5,4,2,1,2,0.03,14,47761304
5,4,2,1,3,0.04,20,47035579
5,4,2,2,0,^,^,42613677
5,4,2,2,1,^,^,44634671
5,4,2,2,2,^,^,47761304
5,4,2,2,3,^,^,47035579
5,4,3,0,0,0.03,14,42613677
5,4,3,0,1,0.04,18,44634671
5,4,3,0,2,0.03,16,47761304
5,4,3,0,3,0.04,19,47035579
5,4,3,1,0,0.03,12,42613677
5,4,3,1,1,0.03,15,44634671
5,4,3,1,2,0.03,12,47761304
5,4,3,1,3,0.03,16,47035579
5,4,3,2,0,^,^,42613677
5,4,3,2,1,^,^,44634671
5,4,3,2,2,^,^,47761304
5,4,3,2,3,^,^,47035579
5,5,0,0,0,0.18,76,41098630
5,5,0,0,1,0.22,99,44235185
5,5,0,0,2,0.20,95,46736122
5,5,0,0,3,0.21,107,50466883
5,5,0,1,0,0.17,69,41098630
5,5,0,1,1,0.22,96,44235185
5,5,0,1,2,0.19,91,46736122
5,5,0,1,3,0.20,101,50466883
5,5,0,2,0,^,^,41098630
5,5,0,2,1,^,^,44235185
5,5,0,2,2,^,^,46736122
5,5,0,2,3,^,^,50466883
5,5,1,0,0,^,^,41098630
5,5,1,0,1,0.03,15,44235185
5,5,1,0,2,^,^,46736122
5,5,1,0,3,0.03,17,50466883
5,5,1,1,0,^,^,41098630
5,5,1,1,1,0.03,15,44235185
5,5,1,1,2,^,^,46736122
5,5,1,1,3,0.03,17,50466883
5,5,1,2,0,^,^,41098630
5,5,1,2,1,^,^,44235185
5,5,1,2,2,^,^,46736122
5,5,1,2,3,^,^,50466883
5,5,2,0,0,0.07,27,41098630
5,5,2,0,1,0.09,42,44235185
5,5,2,0,2,0.10,46,46736122
5,5,2,0,3,0.09,43,50466883
5,5,2,1,0,0.07,27,41098630
5,5,2,1,1,0.09,42,44235185
5,5,2,1,2,0.10,45,46736122
5,5,2,1,3,0.08,41,50466883
5,5,2,2,0,^,^,41098630
5,5,2,2,1,^,^,44235185
5,5,2,2,2,^,^,46736122
5,5,2,2,3,^,^,50466883
5,5,3,0,0,0.10,41,41098630
5,5,3,0,1,0.09,42,44235185
5,5,3,0,2,0.09,40,46736122
5,5,3,0,3,0.09,47,50466883
5,5,3,1,0,0.09,35,41098630
5,5,3,1,1,0.09,39,44235185
5,5,3,1,2,0.08,37,46736122
5,5,3,1,3,0.09,43,50466883
5,5,3,2,0,^,^,41098630
5,5,3,2,1,^,^,44235185
5,5,3,2,2,^,^,46736122
5,5,3,2,3,^,^,50466883
5,6,0,0,0,0.45,200,44063799
5,6,0,0,1,0.49,205,41925509
5,6,0,0,2,0.43,196,45292223
5,6,0,0,3,0.43,207,48013887
5,6,0,1,0,0.42,186,44063799
5,6,0,1,1,0.47,199,41925509
5,6,0,1,2,0.41,185,45292223
5,6,0,1,3,0.41,196,48013887
5,6,0,2,0,^,^,44063799
5,6,0,2,1,^,^,41925509
5,6,0,2,2,^,^,45292223
5,6,0,2,3,^,^,48013887
5,6,1,0,0,0.08,35,44063799
5,6,1,0,1,0.06,24,41925509
5,6,1,0,2,0.06,26,45292223
5,6,1,0,3,0.07,34,48013887
5,6,1,1,0,0.07,33,44063799
5,6,1,1,1,0.05,23,41925509
5,6,1,1,2,0.05,24,45292223
5,6,1,1,3,0.07,33,48013887
5,6,1,2,0,^,^,44063799
5,6,1,2,1,^,^,41925509
5,6,1,2,2,^,^,45292223
5,6,1,2,3,^,^,48013887
5,6,2,0,0,0.19,83,44063799
5,6,2,0,1,0.24,100,41925509
5,6,2,0,2,0.19,84,45292223
5,6,2,0,3,0.20,96,48013887
5,6,2,1,0,0.17,77,44063799
5,6,2,1,1,0.24,100,41925509
5,6,2,1,2,0.18,83,45292223
5,6,2,1,3,0.20,95,48013887
5,6,2,2,0,^,^,44063799
5,6,2,2,1,^,^,41925509
5,6,2,2,2,^,^,45292223
5,6,2,2,3,^,^,48013887
5,6,3,0,0,0.19,82,44063799
5,6,3,0,1,0.19,81,41925509
5,6,3,0,2,0.19,86,45292223
5,6,3,0,3,0.16,77,48013887
5,6,3,1,0,0.17,76,44063799
5,6,3,1,1,0.18,76,41925509
5,6,3,1,2,0.17,78,45292223
5,6,3,1,3,0.14,68,48013887
5,6,3,2,0,^,^,44063799
5,6,3,2,1,^,^,41925509
5,6,3,2,2,^,^,45292223
5,6,3,2,3,^,^,48013887
5,7,0,0,0,0.68,312,45929172
5,7,0,0,1,0.84,374,44295449
5,7,0,0,2,0.79,338,42641197
5,7,0,0,3,0.91,415,45708775
5,7,0,1,0,0.64,292,45929172
5,7,0,1,1,0.78,344,44295449
5,7,0,1,2,0.74,314,42641197
5,7,0,1,3,0.82,376,45708775
5,7,0,2,0,^,^,45929172
5,7,0,2,1,^,^,44295449
5,7,0,2,2,^,^,42641197
5,7,0,2,3,^,^,45708775
5,7,1,0,0,0.10,48,45929172
5,7,1,0,1,0.12,53,44295449
5,7,1,0,2,0.11,45,42641197
5,7,1,0,3,0.14,65,45708775
5,7,1,1,0,0.10,45,45929172
5,7,1,1,1,0.11,49,44295449
5,7,1,1,2,0.10,43,42641197
5,7,1,1,3,0.13,60,45708775
5,7,1,2,0,^,^,45929172
5,7,1,2,1,^,^,44295449
5,7,1,2,2,^,^,42641197
5,7,1,2,3,^,^,45708775
5,7,2,0,0,0.30,138,45929172
5,7,2,0,1,0.40,179,44295449
5,7,2,0,2,0.38,160,42641197
5,7,2,0,3,0.41,186,45708775
5,7,2,1,0,0.29,133,45929172
5,7,2,1,1,0.38,169,44295449
5,7,2,1,2,0.36,154,42641197
5,7,2,1,3,0.38,175,45708775
5,7,2,2,0,^,^,45929172
5,7,2,2,1,^,^,44295449
5,7,2,2,2,^,^,42641197
5,7,2,2,3,^,^,45708775
5,7,3,0,0,0.27,126,45929172
5,7,3,0,1,0.32,142,44295449
5,7,3,0,2,0.31,133,42641197
5,7,3,0,3,0.36,164,45708775
5,7,3,1,0,0.25,114,45929172
5,7,3,1,1,0.28,126,44295449
5,7,3,1,2,0.27,117,42641197
5,7,3,1,3,0.31,141,45708775
5,7,3,2,0,^,^,45929172
5,7,3,2,1,^,^,44295449
5,7,3,2,2,^,^,42641197
5,7,3,2,3,^,^,45708775
5,8,0,0,0,0.18,627,346545006
5,8,0,0,1,0.21,728,351451042
5,8,0,0,2,0.19,677,360242804
5,8,0,0,3,0.21,784,368268735
5,8,0,1,0,0.17,584,346545006
5,8,0,1,1,0.19,681,351451042
5,8,0,1,2,0.18,632,360242804
5,8,0,1,3,0.20,722,368268735
5,8,0,2,0,^,^,346545006
5,8,0,2,1,^,^,351451042
5,8,0,2,2,0.00,12,360242804
5,8,0,2,3,0.00,13,368268735
5,8,1,0,0,0.03,97,346545006
5,8,1,0,1,0.03,98,351451042
5,8,1,0,2,0.03,95,360242804
5,8,1,0,3,0.03,123,368268735
5,8,1,1,0,0.03,91,346545006
5,8,1,1,1,0.03,93,351451042
5,8,1,1,2,0.02,90,360242804
5,8,1,1,3,0.03,117,368268735
5,8,1,2,0,^,^,346545006
5,8,1,2,1,^,^,351451042
5,8,1,2,2,^,^,360242804
5,8,1,2,3,^,^,368268735
5,8,2,0,0,0.08,263,346545006
