"IM Race-Ethnicity no Unknown","IM Modelling Subsite","18_Age Categories for NordPred","IM Histology with All","Incidence 5-year LATEST","Crude Rate","Count","Population"
4,1,10,0,0,3.90,290,7440410
4,1,10,0,1,3.87,366,9460461
4,1,10,0,2,3.91,433,11066194
4,1,10,0,3,4.00,492,12289666
4,1,10,1,0,3.33,248,7440410
4,1,10,1,1,3.11,294,9460461
4,1,10,1,2,2.96,328,11066194
4,1,10,1,3,3.00,369,12289666
4,1,10,2,0,0.43,32,7440410
4,1,10,2,1,0.60,57,9460461
4,1,10,2,2,0.81,90,11066194
4,1,10,2,3,0.90,110,12289666
4,1,11,0,0,5.50,315,5724160
4,1,11,0,1,5.74,429,7467894
4,1,11,0,2,6.04,566,9373719
4,1,11,0,3,5.94,638,10732555
4,1,11,1,0,4.87,279,5724160
4,1,11,1,1,4.89,365,7467894
4,1,11,1,2,4.86,456,9373719
4,1,11,1,3,4.51,484,10732555
4,1,11,2,0,0.44,25,5724160
4,1,11,2,1,0.70,52,7467894
4,1,11,2,2,1.01,95,9373719
4,1,11,2,3,1.32,142,10732555
4,1,12,0,0,9.53,392,4111531
4,1,12,0,1,7.81,442,5659139
4,1,12,0,2,8.51,624,7335038
4,1,12,0,3,8.44,761,9011532
4,1,12,1,0,8.49,349,4111531
4,1,12,1,1,6.54,370,5659139
4,1,12,1,2,7.01,514,7335038
4,1,12,1,3,6.26,564,9011532
4,1,12,2,0,0.90,37,4111531
4,1,12,2,1,1.01,57,5659139
4,1,12,2,2,1.31,96,7335038
4,1,12,2,3,1.88,169,9011532
4,1,13,0,0,13.72,409,2981097
4,1,13,0,1,14.27,569,3988358
4,1,13,0,2,11.88,647,5445417
4,1,13,0,3,11.99,836,6971167
4,1,13,1,0,12.28,366,2981097
4,1,13,1,1,12.21,487,3988358
4,1,13,1,2,9.79,533,5445417
4,1,13,1,3,8.91,621,6971167
4,1,13,2,0,0.91,27,2981097
4,1,13,2,1,1.63,65,3988358
4,1,13,2,2,1.93,105,5445417
4,1,13,2,3,2.54,177,6971167
4,1,14,0,0,23.15,539,2327817
4,1,14,0,1,20.65,590,2857317
4,1,14,0,2,17.83,682,3826061
4,1,14,0,3,17.44,888,5093164
4,1,14,1,0,20.58,479,2327817
4,1,14,1,1,17.88,511,2857317
4,1,14,1,2,14.40,551,3826061
4,1,14,1,3,13.61,693,5093164
4,1,14,2,0,1.68,39,2327817
4,1,14,2,1,2.13,61,2857317
4,1,14,2,2,2.85,109,3826061
4,1,14,2,3,3.34,170,5093164
4,1,15,0,0,32.80,597,1819963
4,1,15,0,1,27.73,597,2152917
4,1,15,0,2,26.76,710,2653557
4,1,15,0,3,24.80,872,3516006
4,1,15,1,0,29.56,538,1819963
4,1,15,1,1,25.08,540,2152917
4,1,15,1,2,22.65,601,2653557
4,1,15,1,3,19.51,686,3516006
4,1,15,2,0,2.09,38,1819963
4,1,15,2,1,1.95,42,2152917
4,1,15,2,2,3.39,90,2653557
4,1,15,2,3,4.32,152,3516006
4,1,16,0,0,41.63,539,1294864
4,1,16,0,1,39.71,635,1599120
4,1,16,0,2,34.04,652,1915602
4,1,16,0,3,29.56,698,2361593
4,1,16,1,0,38.69,501,1294864
4,1,16,1,1,35.77,572,1599120
4,1,16,1,2,29.55,566,1915602
4,1,16,1,3,25.28,597,2361593
4,1,16,2,0,1.31,17,1294864
4,1,16,2,1,2.81,45,1599120
4,1,16,2,2,3.50,67,1915602
4,1,16,2,3,3.47,82,2361593
4,1,17,0,0,52.00,390,749995
4,1,17,0,1,42.18,440,1043114
4,1,17,0,2,39.59,525,1326037
4,1,17,0,3,35.33,567,1604879
4,1,17,1,0,47.60,357,749995
4,1,17,1,1,38.25,399,1043114
4,1,17,1,2,34.09,452,1326037
4,1,17,1,3,29.91,480,1604879
4,1,17,2,0,2.53,19,749995
4,1,17,2,1,1.82,19,1043114
4,1,17,2,2,3.70,49,1326037
4,1,17,2,3,3.80,61,1604879
4,1,18,0,0,55.97,313,559183
4,1,18,0,1,51.76,392,757300
4,1,18,0,2,42.73,468,1095238
4,1,18,0,3,35.99,548,1522815
4,1,18,1,0,52.22,292,559183
4,1,18,1,1,47.80,362,757300
4,1,18,1,2,37.80,414,1095238
4,1,18,1,3,31.45,479,1522815
4,1,18,2,0,1.79,10,559183
4,1,18,2,1,1.58,12,757300
4,1,18,2,2,2.83,31,1095238
4,1,18,2,3,2.04,31,1522815
4,1,19,0,0,3.09,4311,139725570
4,1,19,0,1,3.13,5055,161439473
4,1,19,0,2,3.33,6062,181787816
4,1,19,0,3,3.64,7159,196558559
4,1,19,1,0,2.75,3849,139725570
4,1,19,1,1,2.73,4405,161439473
4,1,19,1,2,2.77,5039,181787816
4,1,19,1,3,2.86,5630,196558559
4,1,19,2,0,0.22,309,139725570
4,1,19,2,1,0.30,484,161439473
4,1,19,2,2,0.47,850,181787816
4,1,19,2,3,0.65,1276,196558559
4,2,0,0,0,0.00,0,14664645
4,2,0,0,1,0.00,0,16625947
4,2,0,0,2,0.01,1,17183780
4,2,0,0,3,0.00,0,16698384
4,2,0,1,0,0.00,0,14664645
4,2,0,1,1,0.00,0,16625947
4,2,0,1,2,0.01,1,17183780
4,2,0,1,3,0.00,0,16698384
4,2,0,2,0,0.00,0,14664645
4,2,0,2,1,0.00,0,16625947
4,2,0,2,2,0.00,0,17183780
4,2,0,2,3,0.00,0,16698384
4,2,1,0,0,0.00,0,13743144
4,2,1,0,1,0.00,0,14837091
4,2,1,0,2,0.00,0,16982522
4,2,1,0,3,0.00,0,17366982
4,2,1,1,0,0.00,0,13743144
4,2,1,1,1,0.00,0,14837091
4,2,1,1,2,0.00,0,16982522
4,2,1,1,3,0.00,0,17366982
4,2,1,2,0,0.00,0,13743144
4,2,1,2,1,0.00,0,14837091
4,2,1,2,2,0.00,0,16982522
4,2,1,2,3,0.00,0,17366982
4,2,2,0,0,0.00,0,13221015
4,2,2,0,1,0.00,0,15036439
4,2,2,0,2,0.02,4,16165777
4,2,2,0,3,0.00,0,17208853
4,2,2,1,0,0.00,0,13221015
4,2,2,1,1,0.00,0,15036439
4,2,2,1,2,0.02,3,16165777
4,2,2,1,3,0.00,0,17208853
4,2,2,2,0,0.00,0,13221015
4,2,2,2,1,0.00,0,15036439
4,2,2,2,2,0.01,1,16165777
4,2,2,2,3,0.00,0,17208853
4,2,3,0,0,0.02,2,12378256
4,2,3,0,1,0.00,0,14636694
4,2,3,0,2,0.01,2,15952302
4,2,3,0,3,0.01,1,16488620
4,2,3,1,0,0.02,2,12378256
4,2,3,1,1,0.00,0,14636694
4,2,3,1,2,0.01,1,15952302
4,2,3,1,3,0.01,1,16488620
4,2,3,2,0,0.00,0,12378256
4,2,3,2,1,0.00,0,14636694
4,2,3,2,2,0.00,0,15952302
4,2,3,2,3,0.00,0,16488620
4,2,4,0,0,0.06,8,13110068
4,2,4,0,1,0.02,3,14096627
4,2,4,0,2,0.04,7,15764114
4,2,4,0,3,0.03,5,16359223
4,2,4,1,0,0.06,8,13110068
4,2,4,1,1,0.02,3,14096627
4,2,4,1,2,0.03,5,15764114
4,2,4,1,3,0.02,4,16359223
4,2,4,2,0,0.00,0,13110068
4,2,4,2,1,0.00,0,14096627
4,2,4,2,2,0.01,1,15764114
4,2,4,2,3,0.00,0,16359223
4,2,5,0,0,0.11,14,12863318
4,2,5,0,1,0.09,13,14202008
4,2,5,0,2,0.09,13,14975884
4,2,5,0,3,0.09,14,16212828
4,2,5,1,0,0.09,12,12863318
4,2,5,1,1,0.08,11,14202008
4,2,5,1,2,0.07,11,14975884
4,2,5,1,3,0.07,12,16212828
4,2,5,2,0,0.01,1,12863318
4,2,5,2,1,0.00,0,14202008
4,2,5,2,2,0.01,1,14975884
4,2,5,2,3,0.00,0,16212828
4,2,6,0,0,0.13,16,12246299
4,2,6,0,1,0.16,22,13361857
4,2,6,0,2,0.22,32,14594471
4,2,6,0,3,0.26,39,15165568
4,2,6,1,0,0.11,13,12246299
4,2,6,1,1,0.16,21,13361857
4,2,6,1,2,0.20,29,14594471
4,2,6,1,3,0.22,33,15165568
4,2,6,2,0,0.01,1,12246299
4,2,6,2,1,0.01,1,13361857
4,2,6,2,2,0.01,1,14594471
4,2,6,2,3,0.03,5,15165568
4,2,7,0,0,0.37,41,11034025
4,2,7,0,1,0.25,31,12506881
4,2,7,0,2,0.39,53,13570412
4,2,7,0,3,0.54,78,14562030
4,2,7,1,0,0.34,38,11034025
4,2,7,1,1,0.22,28,12506881
4,2,7,1,2,0.35,47,13570412
4,2,7,1,3,0.48,70,14562030
4,2,7,2,0,0.01,1,11034025
4,2,7,2,1,0.02,2,12506881
4,2,7,2,2,0.01,2,13570412
4,2,7,2,3,0.04,6,14562030
4,2,8,0,0,0.08,81,103260770
4,2,8,0,1,0.06,69,115303544
4,2,8,0,2,0.09,112,125189262
4,2,8,0,3,0.11,137,130062488
4,2,8,1,0,0.07,73,103260770
4,2,8,1,1,0.05,63,115303544
4,2,8,1,2,0.08,97,125189262
4,2,8,1,3,0.09,120,130062488
4,2,8,2,0,0.00,3,103260770
4,2,8,2,1,0.00,3,115303544
4,2,8,2,2,0.00,6,125189262
4,2,8,2,3,0.01,11,130062488
4,2,9,0,0,0.52,49,9455780
4,2,9,0,1,0.56,62,11150309
4,2,9,0,2,0.69,87,12561691
4,2,9,0,3,0.69,93,13392694
4,2,9,1,0,0.48,45,9455780
4,2,9,1,1,0.49,55,11150309
4,2,9,1,2,0.64,81,12561691
4,2,9,1,3,0.57,77,13392694
4,2,9,2,0,0.02,2,9455780
4,2,9,2,1,0.01,1,11150309
4,2,9,2,2,0.03,4,12561691
4,2,9,2,3,0.04,6,13392694
4,2,10,0,0,1.05,78,7440410
4,2,10,0,1,1.05,99,9460461
4,2,10,0,2,1.16,128,11066194
4,2,10,0,3,1.06,130,12289666
4,2,10,1,0,0.97,72,7440410
4,2,10,1,1,0.89,84,9460461
4,2,10,1,2,1.00,111,11066194
4,2,10,1,3,0.90,111,12289666
4,2,10,2,0,0.03,2,7440410
4,2,10,2,1,0.08,8,9460461
4,2,10,2,2,0.09,10,11066194
4,2,10,2,3,0.08,10,12289666
4,2,11,0,0,1.68,96,5724160
4,2,11,0,1,1.66,124,7467894
4,2,11,0,2,1.73,162,9373719
4,2,11,0,3,1.71,184,10732555
4,2,11,1,0,1.48,85,5724160
4,2,11,1,1,1.53,114,7467894
4,2,11,1,2,1.50,141,9373719
4,2,11,1,3,1.47,158,10732555
4,2,11,2,0,0.09,5,5724160
4,2,11,2,1,0.04,3,7467894
4,2,11,2,2,0.11,10,9373719
4,2,11,2,3,0.12,13,10732555
4,2,12,0,0,3.04,125,4111531
4,2,12,0,1,2.76,156,5659139
4,2,12,0,2,2.58,189,7335038
4,2,12,0,3,2.89,260,9011532
4,2,12,1,0,2.92,120,4111531
4,2,12,1,1,2.37,134,5659139
4,2,12,1,2,2.26,166,7335038
4,2,12,1,3,2.57,232,9011532
4,2,12,2,0,0.02,1,4111531
4,2,12,2,1,0.16,9,5659139
4,2,12,2,2,0.11,8,7335038
4,2,12,2,3,0.14,13,9011532
4,2,13,0,0,4.39,131,2981097
4,2,13,0,1,3.54,141,3988358
4,2,13,0,2,3.40,185,5445417
4,2,13,0,3,3.56,248,6971167
4,2,13,1,0,3.92,117,2981097
4,2,13,1,1,3.11,124,3988358
4,2,13,1,2,2.97,162,5445417
4,2,13,1,3,3.16,220,6971167
4,2,13,2,0,0.17,5,2981097
4,2,13,2,1,0.15,6,3988358
4,2,13,2,2,0.15,8,5445417
4,2,13,2,3,0.19,13,6971167
4,2,14,0,0,6.36,148,2327817
4,2,14,0,1,5.32,152,2857317
4,2,14,0,2,5.91,226,3826061
4,2,14,0,3,5.85,298,5093164
4,2,14,1,0,5.71,133,2327817
4,2,14,1,1,4.79,137,2857317
4,2,14,1,2,5.12,196,3826061
4,2,14,1,3,5.22,266,5093164
4,2,14,2,0,0.09,2,2327817
4,2,14,2,1,0.28,8,2857317
4,2,14,2,2,0.29,11,3826061
4,2,14,2,3,0.31,16,5093164
4,2,15,0,0,8.68,158,1819963
4,2,15,0,1,7.71,166,2152917
4,2,15,0,2,7.95,211,2653557
4,2,15,0,3,6.48,228,3516006
4,2,15,1,0,8.02,146,1819963
4,2,15,1,1,6.69,144,2152917
4,2,15,1,2,7.16,190,2653557
4,2,15,1,3,5.86,206,3516006
4,2,15,2,0,0.16,3,1819963
4,2,15,2,1,0.23,5,2152917
4,2,15,2,2,0.41,11,2653557
4,2,15,2,3,0.26,9,3516006
4,2,16,0,0,9.19,119,1294864
4,2,16,0,1,9.44,151,1599120
4,2,16,0,2,8.35,160,1915602
4,2,16,0,3,7.66,181,2361593
4,2,16,1,0,7.72,100,1294864
4,2,16,1,1,8.57,137,1599120
4,2,16,1,2,7.52,144,1915602
4,2,16,1,3,6.82,161,2361593
4,2,16,2,0,0.31,4,1294864
4,2,16,2,1,0.19,3,1599120
4,2,16,2,2,0.16,3,1915602
4,2,16,2,3,0.51,12,2361593
4,2,17,0,0,13.20,99,749995
4,2,17,0,1,8.72,91,1043114
4,2,17,0,2,9.73,129,1326037
4,2,17,0,3,8.41,135,1604879
4,2,17,1,0,11.07,83,749995
4,2,17,1,1,7.57,79,1043114
4,2,17,1,2,8.30,110,1326037
4,2,17,1,3,7.54,121,1604879
4,2,17,2,0,0.00,0,749995
4,2,17,2,1,0.29,3,1043114
4,2,17,2,2,0.53,7,1326037
4,2,17,2,3,0.19,3,1604879
4,2,18,0,0,10.91,61,559183
4,2,18,0,1,11.49,87,757300
4,2,18,0,2,8.86,97,1095238
4,2,18,0,3,7.16,109,1522815
4,2,18,1,0,9.12,51,559183
4,2,18,1,1,10.04,76,757300
4,2,18,1,2,7.94,87,1095238
4,2,18,1,3,6.44,98,1522815
4,2,18,2,0,0.36,2,559183
4,2,18,2,1,0.13,1,757300
4,2,18,2,2,0.09,1,1095238
4,2,18,2,3,0.26,4,1522815
4,2,19,0,0,0.82,1145,139725570
4,2,19,0,1,0.80,1298,161439473
4,2,19,0,2,0.93,1686,181787816
4,2,19,0,3,1.02,2003,196558559
4,2,19,1,0,0.73,1025,139725570
4,2,19,1,1,0.71,1147,161439473
4,2,19,1,2,0.82,1485,181787816
4,2,19,1,3,0.90,1770,196558559
4,2,19,2,0,0.02,29,139725570
4,2,19,2,1,0.03,50,161439473
4,2,19,2,2,0.04,79,181787816
4,2,19,2,3,0.06,110,196558559
4,3,0,0,0,0.00,0,14664645
4,3,0,0,1,0.01,1,16625947
4,3,0,0,2,0.00,0,17183780
4,3,0,0,3,0.00,0,16698384
4,3,0,1,0,0.00,0,14664645
4,3,0,1,1,0.00,0,16625947
4,3,0,1,2,0.00,0,17183780
4,3,0,1,3,0.00,0,16698384
4,3,0,2,0,0.00,0,14664645
4,3,0,2,1,0.00,0,16625947
4,3,0,2,2,0.00,0,17183780
4,3,0,2,3,0.00,0,16698384
4,3,1,0,0,0.00,0,13743144
4,3,1,0,1,0.00,0,14837091
4,3,1,0,2,0.00,0,16982522
4,3,1,0,3,0.00,0,17366982
4,3,1,1,0,0.00,0,13743144
4,3,1,1,1,0.00,0,14837091
4,3,1,1,2,0.00,0,16982522
4,3,1,1,3,0.00,0,17366982
4,3,1,2,0,0.00,0,13743144
4,3,1,2,1,0.00,0,14837091
4,3,1,2,2,0.00,0,16982522
4,3,1,2,3,0.00,0,17366982
4,3,2,0,0,0.02,3,13221015
4,3,2,0,1,0.00,0,15036439
4,3,2,0,2,0.01,2,16165777
4,3,2,0,3,0.02,4,17208853
4,3,2,1,0,0.01,1,13221015
4,3,2,1,1,0.00,0,15036439
4,3,2,1,2,0.00,0,16165777
4,3,2,1,3,0.00,0,17208853
4,3,2,2,0,0.01,1,13221015
4,3,2,2,1,0.00,0,15036439
4,3,2,2,2,0.01,2,16165777
4,3,2,2,3,0.02,3,17208853
4,3,3,0,0,0.04,5,12378256
4,3,3,0,1,0.05,8,14636694
4,3,3,0,2,0.02,3,15952302
4,3,3,0,3,0.05,9,16488620
4,3,3,1,0,0.02,2,12378256
4,3,3,1,1,0.04,6,14636694
4,3,3,1,2,0.01,2,15952302
4,3,3,1,3,0.03,5,16488620
4,3,3,2,0,0.01,1,12378256
4,3,3,2,1,0.01,2,14636694
4,3,3,2,2,0.00,0,15952302
4,3,3,2,3,0.02,4,16488620
4,3,4,0,0,0.11,14,13110068
4,3,4,0,1,0.13,19,14096627
4,3,4,0,2,0.10,16,15764114
4,3,4,0,3,0.12,20,16359223
4,3,4,1,0,0.07,9,13110068
4,3,4,1,1,0.10,14,14096627
4,3,4,1,2,0.04,7,15764114
4,3,4,1,3,0.09,15,16359223
4,3,4,2,0,0.00,0,13110068
4,3,4,2,1,0.01,1,14096627
4,3,4,2,2,0.01,2,15764114
4,3,4,2,3,0.02,3,16359223
4,3,5,0,0,0.38,49,12863318
4,3,5,0,1,0.31,44,14202008
4,3,5,0,2,0.26,39,14975884
4,3,5,0,3,0.31,50,16212828
4,3,5,1,0,0.29,37,12863318
4,3,5,1,1,0.25,36,14202008
4,3,5,1,2,0.21,32,14975884
4,3,5,1,3,0.25,41,16212828
4,3,5,2,0,0.04,5,12863318
4,3,5,2,1,0.04,6,14202008
4,3,5,2,2,0.02,3,14975884
4,3,5,2,3,0.02,3,16212828
4,3,6,0,0,0.60,74,12246299
4,3,6,0,1,0.70,94,13361857
4,3,6,0,2,0.75,110,14594471
4,3,6,0,3,0.72,109,15165568
4,3,6,1,0,0.50,61,12246299
4,3,6,1,1,0.57,76,13361857
4,3,6,1,2,0.58,84,14594471
4,3,6,1,3,0.53,80,15165568
4,3,6,2,0,0.04,5,12246299
4,3,6,2,1,0.07,9,13361857
4,3,6,2,2,0.08,12,14594471
4,3,6,2,3,0.13,19,15165568
4,3,7,0,0,1.07,118,11034025
4,3,7,0,1,1.13,141,12506881
4,3,7,0,2,1.22,165,13570412
4,3,7,0,3,1.30,189,14562030
4,3,7,1,0,0.89,98,11034025
4,3,7,1,1,0.86,107,12506881
4,3,7,1,2,0.92,125,13570412
4,3,7,1,3,0.87,127,14562030
4,3,7,2,0,0.10,11,11034025
4,3,7,2,1,0.18,22,12506881
4,3,7,2,2,0.16,22,13570412
4,3,7,2,3,0.30,44,14562030
4,3,8,0,0,0.25,263,103260770
4,3,8,0,1,0.27,307,115303544
4,3,8,0,2,0.27,335,125189262
4,3,8,0,3,0.29,381,130062488
4,3,8,1,0,0.20,208,103260770
4,3,8,1,1,0.21,239,115303544
4,3,8,1,2,0.20,250,125189262
4,3,8,1,3,0.21,268,130062488
4,3,8,2,0,0.02,23,103260770
4,3,8,2,1,0.03,40,115303544
4,3,8,2,2,0.03,41,125189262
4,3,8,2,3,0.06,76,130062488
4,3,9,0,0,1.83,173,9455780
4,3,9,0,1,1.76,196,11150309
4,3,9,0,2,1.85,232,12561691
4,3,9,0,3,2.18,292,13392694
4,3,9,1,0,1.43,135,9455780
4,3,9,1,1,1.32,147,11150309
4,3,9,1,2,1.42,179,12561691
4,3,9,1,3,1.52,204,13392694
4,3,9,2,0,0.17,16,9455780
4,3,9,2,1,0.26,29,11150309
4,3,9,2,2,0.30,38,12561691
4,3,9,2,3,0.44,59,13392694
4,3,10,0,0,2.78,207,7440410
4,3,10,0,1,2.92,276,9460461
4,3,10,0,2,2.59,287,11066194
4,3,10,0,3,2.87,353,12289666
4,3,10,1,0,2.15,160,7440410
4,3,10,1,1,2.28,216,9460461
4,3,10,1,2,1.95,216,11066194
4,3,10,1,3,2.14,263,12289666
4,3,10,2,0,0.27,20,7440410
4,3,10,2,1,0.48,45,9460461
4,3,10,2,2,0.46,51,11066194
4,3,10,2,3,0.55,68,12289666
4,3,11,0,0,4.35,249,5724160
4,3,11,0,1,4.19,313,7467894
4,3,11,0,2,3.79,355,9373719
4,3,11,0,3,3.94,423,10732555
4,3,11,1,0,3.56,204,5724160
4,3,11,1,1,3.05,228,7467894
4,3,11,1,2,2.61,245,9373719
4,3,11,1,3,2.79,299,10732555
4,3,11,2,0,0.35,20,5724160
4,3,11,2,1,0.66,49,7467894
4,3,11,2,2,0.69,65,9373719
4,3,11,2,3,0.80,86,10732555
4,3,12,0,0,6.98,287,4111531
4,3,12,0,1,5.58,316,5659139
4,3,12,0,2,5.54,406,7335038
4,3,12,0,3,5.53,498,9011532
4,3,12,1,0,5.50,226,4111531
4,3,12,1,1,4.42,250,5659139
4,3,12,1,2,3.89,285,7335038
4,3,12,1,3,3.78,341,9011532
4,3,12,2,0,0.75,31,4111531
4,3,12,2,1,0.74,42,5659139
4,3,12,2,2,0.95,70,7335038
4,3,12,2,3,1.12,101,9011532
4,3,13,0,0,9.33,278,2981097
4,3,13,0,1,8.25,329,3988358
4,3,13,0,2,7.38,402,5445417
4,3,13,0,3,7.43,518,6971167
4,3,13,1,0,7.21,215,2981097
4,3,13,1,1,5.84,233,3988358
4,3,13,1,2,5.22,284,5445417
4,3,13,1,3,4.92,343,6971167
4,3,13,2,0,0.67,20,2981097
4,3,13,2,1,1.33,53,3988358
4,3,13,2,2,1.23,67,5445417
4,3,13,2,3,1.64,114,6971167
4,3,14,0,0,14.22,331,2327817
4,3,14,0,1,12.18,348,2857317
4,3,14,0,2,10.48,401,3826061
4,3,14,0,3,9.76,497,5093164
4,3,14,1,0,11.30,263,2327817
4,3,14,1,1,9.62,275,2857317
4,3,14,1,2,7.27,278,3826061
4,3,14,1,3,6.40,326,5093164
4,3,14,2,0,1.12,26,2327817
4,3,14,2,1,1.40,40,2857317
4,3,14,2,2,1.57,60,3826061
4,3,14,2,3,1.94,99,5093164
4,3,15,0,0,19.29,351,1819963
4,3,15,0,1,14.54,313,2152917
4,3,15,0,2,14.77,392,2653557
4,3,15,0,3,12.80,450,3516006
4,3,15,1,0,16.04,292,1819963
4,3,15,1,1,11.38,245,2152917
4,3,15,1,2,10.59,281,2653557
4,3,15,1,3,8.59,302,3516006
4,3,15,2,0,0.93,17,1819963
4,3,15,2,1,1.49,32,2152917
4,3,15,2,2,1.96,52,2653557
4,3,15,2,3,2.16,76,3516006
4,3,16,0,0,25.18,326,1294864
4,3,16,0,1,22.83,365,1599120
4,3,16,0,2,18.38,352,1915602
4,3,16,0,3,16.90,399,2361593
4,3,16,1,0,19.54,253,1294864
4,3,16,1,1,17.70,283,1599120
4,3,16,1,2,12.79,245,1915602
4,3,16,1,3,11.09,262,2361593
4,3,16,2,0,1.00,13,1294864
4,3,16,2,1,1.31,21,1599120
4,3,16,2,2,2.45,47,1915602
4,3,16,2,3,2.75,65,2361593
4,3,17,0,0,32.93,247,749995
4,3,17,0,1,28.28,295,1043114
4,3,17,0,2,24.13,320,1326037
4,3,17,0,3,18.63,299,1604879
4,3,17,1,0,24.67,185,749995
4,3,17,1,1,20.42,213,1043114
4,3,17,1,2,17.12,227,1326037
4,3,17,1,3,11.96,192,1604879
4,3,17,2,0,1.07,8,749995
4,3,17,2,1,2.59,27,1043114
4,3,17,2,2,2.11,28,1326037
4,3,17,2,3,2.43,39,1604879
4,3,18,0,0,37.38,209,559183
4,3,18,0,1,31.43,238,757300
4,3,18,0,2,27.03,296,1095238
4,3,18,0,3,24.10,367,1522815
4,3,18,1,0,25.22,141,559183
4,3,18,1,1,18.22,138,757300
4,3,18,1,2,16.71,183,1095238
4,3,18,1,3,14.18,216,1522815
4,3,18,2,0,0.18,1,559183
4,3,18,2,1,1.72,13,757300
4,3,18,2,2,1.46,16,1095238
4,3,18,2,3,1.64,25,1522815
4,3,19,0,0,2.09,2921,139725570
4,3,19,0,1,2.04,3296,161439473
4,3,19,0,2,2.08,3778,181787816
4,3,19,0,3,2.28,4477,196558559
4,3,19,1,0,1.63,2282,139725570
4,3,19,1,1,1.53,2467,161439473
4,3,19,1,2,1.47,2673,181787816
4,3,19,1,3,1.53,3016,196558559
4,3,19,2,0,0.14,195,139725570
4,3,19,2,1,0.24,391,161439473
4,3,19,2,2,0.29,535,181787816
4,3,19,2,3,0.41,808,196558559
5,0,0,0,0,0.01,3,48451601
5,0,0,0,1,0.01,3,49639486
5,0,0,0,2,0.00,2,49569331
5,0,0,0,3,0.01,5,48942529
5,0,0,1,0,0.00,0,48451601
5,0,0,1,1,0.00,1,49639486
5,0,0,1,2,0.00,1,49569331
5,0,0,1,3,0.00,1,48942529
5,0,0,2,0,0.00,0,48451601
5,0,0,2,1,0.00,0,49639486
5,0,0,2,2,0.00,0,49569331
5,0,0,2,3,0.00,0,48942529
5,0,1,0,0,0.01,4,49284689
5,0,1,0,1,0.00,1,48232975
5,0,1,0,2,0.00,0,50321869
5,0,1,0,3,0.00,0,50000017
5,0,1,1,0,0.00,0,49284689
5,0,1,1,1,0.00,0,48232975
5,0,1,1,2,0.00,0,50321869
5,0,1,1,3,0.00,0,50000017
5,0,1,2,0,0.01,4,49284689
5,0,1,2,1,0.00,1,48232975
5,0,1,2,2,0.00,0,50321869
5,0,1,2,3,0.00,0,50000017
5,0,2,0,0,0.02,11,51640470
5,0,2,0,1,0.01,4,51210705
5,0,2,0,2,0.03,15,50683311
5,0,2,0,3,0.02,11,50775295
5,0,2,1,0,0.00,2,51640470
5,0,2,1,1,0.01,3,51210705
5,0,2,1,2,0.01,5,50683311
5,0,2,1,3,0.01,4,50775295
5,0,2,2,0,0.02,8,51640470
5,0,2,2,1,0.00,1,51210705
5,0,2,2,2,0.02,9,50683311
5,0,2,2,3,0.01,5,50775295
5,0,3,0,0,0.05,26,49809588
5,0,3,0,1,0.06,34,53128076
5,0,3,0,2,0.07,37,52386814
5,0,3,0,3,0.10,51,51335816
5,0,3,1,0,0.03,13,49809588
5,0,3,1,1,0.03,18,53128076
5,0,3,1,2,0.04,20,52386814
5,0,3,1,3,0.06,32,51335816
5,0,3,2,0,0.02,8,49809588
5,0,3,2,1,0.03,14,53128076
5,0,3,2,2,0.03,14,52386814
5,0,3,2,3,0.04,18,51335816
5,0,4,0,0,0.18,87,49098821
5,0,4,0,1,0.20,101,51295390
5,0,4,0,2,0.28,151,54666477
5,0,4,0,3,0.28,150,53811290
5,0,4,1,0,0.13,66,49098821
5,0,4,1,1,0.14,70,51295390
5,0,4,1,2,0.17,92,54666477
5,0,4,1,3,0.21,112,53811290
5,0,4,2,0,0.02,10,49098821
5,0,4,2,1,0.04,19,51295390
5,0,4,2,2,0.08,43,54666477
5,0,4,2,3,0.05,28,53811290
5,0,5,0,0,0.49,232,47505877
5,0,5,0,1,0.51,257,50823610
5,0,5,0,2,0.46,249,53588066
5,0,5,0,3,0.50,287,57471290
5,0,5,1,0,0.37,174,47505877
5,0,5,1,1,0.39,199,50823610
5,0,5,1,2,0.37,196,53588066
5,0,5,1,3,0.38,216,57471290
5,0,5,2,0,0.08,38,47505877
5,0,5,2,1,0.08,42,50823610
5,0,5,2,2,0.07,39,53588066
5,0,5,2,3,0.10,55,57471290
5,0,6,0,0,1.01,516,50991875
5,0,6,0,1,1.08,521,48208890
5,0,6,0,2,1.13,586,51866852
5,0,6,0,3,1.14,622,54758386
5,0,6,1,0,0.81,411,50991875
5,0,6,1,1,0.86,415,48208890
5,0,6,1,2,0.83,433,51866852
5,0,6,1,3,0.83,457,54758386
5,0,6,2,0,0.13,64,50991875
5,0,6,2,1,0.15,73,48208890
5,0,6,2,2,0.23,121,51866852
5,0,6,2,3,0.23,128,54758386
5,0,7,0,0,1.81,964,53238456
5,0,7,0,1,1.79,913,51010086
5,0,7,0,2,1.90,929,48818482
5,0,7,0,3,2.29,1192,52096439
5,0,7,1,0,1.47,782,53238456
5,0,7,1,1,1.38,702,51010086
5,0,7,1,2,1.43,699,48818482
5,0,7,1,3,1.62,843,52096439
5,0,7,2,0,0.22,119,53238456
5,0,7,2,1,0.29,150,51010086
5,0,7,2,2,0.36,178,48818482
5,0,7,2,3,0.55,285,52096439
