"IM Race-Ethnicity no Unknown","18_Age Categories for NordPred","IM Subsite","IM Histology with All","IM 5-year LATEST","Age-Adjusted Rate","Count","Population"
1,17,3,3,2,0.04,21,77204724
1,17,3,3,3,0.05,26,81463814
1,18,0,0,0,1.30,480,69616567
1,18,0,0,1,1.40,575,72788132
1,18,0,0,2,1.02,506,77204724
1,18,0,0,3,0.93,550,81463814
1,18,0,1,0,1.56,579,69616567
1,18,0,1,1,1.63,669,72788132
1,18,0,1,2,1.20,595,77204724
1,18,0,1,3,1.08,636,81463814
1,18,0,2,0,1.25,463,69616567
1,18,0,2,1,1.34,551,72788132
1,18,0,2,2,0.93,462,77204724
1,18,0,2,3,0.84,497,81463814
1,18,0,3,0,0.05,17,69616567
1,18,0,3,1,0.06,24,72788132
1,18,0,3,2,0.09,44,77204724
1,18,0,3,3,0.09,53,81463814
1,18,1,0,0,0.13,47,69616567
1,18,1,0,1,0.10,39,72788132
1,18,1,0,2,0.11,53,77204724
1,18,1,0,3,0.08,50,81463814
1,18,1,1,0,0.15,56,69616567
1,18,1,1,1,0.11,45,72788132
1,18,1,1,2,0.11,56,77204724
1,18,1,1,3,0.09,55,81463814
1,18,1,2,0,0.12,46,69616567
1,18,1,2,1,0.10,39,72788132
1,18,1,2,2,0.10,51,77204724
1,18,1,2,3,0.08,48,81463814
1,18,1,3,0,^,^,69616567
1,18,1,3,1,^,^,72788132
1,18,1,3,2,^,^,77204724
1,18,1,3,3,^,^,81463814
1,18,2,0,0,0.76,281,69616567
1,18,2,0,1,0.91,373,72788132
1,18,2,0,2,0.62,305,77204724
1,18,2,0,3,0.61,360,81463814
1,18,2,1,0,0.82,304,69616567
1,18,2,1,1,0.96,395,72788132
1,18,2,1,2,0.66,327,77204724
1,18,2,1,3,0.64,377,81463814
1,18,2,2,0,0.74,274,69616567
1,18,2,2,1,0.88,362,72788132
1,18,2,2,2,0.58,286,77204724
1,18,2,2,3,0.56,332,81463814
1,18,2,3,0,^,^,69616567
1,18,2,3,1,0.03,11,72788132
1,18,2,3,2,0.04,19,77204724
1,18,2,3,3,0.05,28,81463814
1,18,3,0,0,0.41,152,69616567
1,18,3,0,1,0.40,163,72788132
1,18,3,0,2,0.30,148,77204724
1,18,3,0,3,0.24,140,81463814
1,18,3,1,0,0.59,219,69616567
1,18,3,1,1,0.56,229,72788132
1,18,3,1,2,0.43,212,77204724
1,18,3,1,3,0.35,204,81463814
1,18,3,2,0,0.39,143,69616567
1,18,3,2,1,0.37,150,72788132
1,18,3,2,2,0.25,125,77204724
1,18,3,2,3,0.20,117,81463814
1,18,3,3,0,^,^,69616567
1,18,3,3,1,0.03,13,72788132
1,18,3,3,2,0.05,23,77204724
1,18,3,3,3,0.04,23,81463814
1,19,0,0,0,7.69,3568,69616567
1,19,0,0,1,8.85,4575,72788132
1,19,0,0,2,7.97,4813,77204724
1,19,0,0,3,7.41,5273,81463814
1,19,0,1,0,8.84,4085,69616567
1,19,0,1,1,9.95,5137,72788132
1,19,0,1,2,8.84,5330,77204724
1,19,0,1,3,8.20,5839,81463814
1,19,0,2,0,7.41,3440,69616567
1,19,0,2,1,8.19,4226,72788132
1,19,0,2,2,7.11,4305,77204724
1,19,0,2,3,6.34,4515,81463814
1,19,0,3,0,0.28,128,69616567
1,19,0,3,1,0.66,349,72788132
1,19,0,3,2,0.87,508,77204724
1,19,0,3,3,1.07,758,81463814
1,19,1,0,0,0.82,391,69616567
1,19,1,0,1,1.03,560,72788132
1,19,1,0,2,1.01,630,77204724
1,19,1,0,3,0.93,700,81463814
1,19,1,1,0,0.98,466,69616567
1,19,1,1,1,1.19,648,72788132
1,19,1,1,2,1.12,705,77204724
1,19,1,1,3,1.05,788,81463814
1,19,1,2,0,0.79,379,69616567
1,19,1,2,1,0.97,528,72788132
1,19,1,2,2,0.94,588,77204724
1,19,1,2,3,0.87,649,81463814
1,19,1,3,0,0.03,12,69616567
1,19,1,3,1,0.06,32,72788132
1,19,1,3,2,0.07,42,77204724
1,19,1,3,3,0.06,51,81463814
1,19,2,0,0,4.27,1951,69616567
1,19,2,0,1,5.20,2639,72788132
1,19,2,0,2,4.55,2712,77204724
1,19,2,0,3,4.30,3007,81463814
1,19,2,1,0,4.54,2072,69616567
1,19,2,1,1,5.46,2772,72788132
1,19,2,1,2,4.77,2843,77204724
1,19,2,1,3,4.51,3152,81463814
1,19,2,2,0,4.14,1892,69616567
1,19,2,2,1,4.85,2457,72788132
1,19,2,2,2,4.13,2466,77204724
1,19,2,2,3,3.75,2611,81463814
1,19,2,3,0,0.13,59,69616567
1,19,2,3,1,0.35,182,72788132
1,19,2,3,2,0.42,246,77204724
1,19,2,3,3,0.56,396,81463814
1,19,3,0,0,2.60,1226,69616567
1,19,3,0,1,2.63,1376,72788132
1,19,3,0,2,2.41,1471,77204724
1,19,3,0,3,2.17,1566,81463814
1,19,3,1,0,3.32,1547,69616567
1,19,3,1,1,3.30,1717,72788132
1,19,3,1,2,2.94,1782,77204724
1,19,3,1,3,2.65,1899,81463814
1,19,3,2,0,2.48,1169,69616567
1,19,3,2,1,2.37,1241,72788132
1,19,3,2,2,2.03,1251,77204724
1,19,3,2,3,1.73,1255,81463814
1,19,3,3,0,0.12,57,69616567
1,19,3,3,1,0.26,135,72788132
1,19,3,3,2,0.38,220,77204724
1,19,3,3,3,0.45,311,81463814
2,0,0,0,0,^,^,4265964
2,0,0,0,1,^,^,4361482
2,0,0,0,2,^,^,4498750
2,0,0,0,3,^,^,4631328
2,0,0,1,0,^,^,4265964
2,0,0,1,1,^,^,4361482
2,0,0,1,2,^,^,4498750
2,0,0,1,3,^,^,4631328
2,0,0,2,0,^,^,4265964
2,0,0,2,1,^,^,4361482
2,0,0,2,2,^,^,4498750
2,0,0,2,3,^,^,4631328
2,0,0,3,0,^,^,4265964
2,0,0,3,1,^,^,4361482
2,0,0,3,2,^,^,4498750
2,0,0,3,3,^,^,4631328
2,0,1,0,0,^,^,4265964
2,0,1,0,1,^,^,4361482
2,0,1,0,2,^,^,4498750
2,0,1,0,3,^,^,4631328
2,0,1,1,0,^,^,4265964
2,0,1,1,1,^,^,4361482
2,0,1,1,2,^,^,4498750
2,0,1,1,3,^,^,4631328
2,0,1,2,0,^,^,4265964
2,0,1,2,1,^,^,4361482
2,0,1,2,2,^,^,4498750
2,0,1,2,3,^,^,4631328
2,0,1,3,0,^,^,4265964
2,0,1,3,1,^,^,4361482
2,0,1,3,2,^,^,4498750
2,0,1,3,3,^,^,4631328
2,0,2,0,0,^,^,4265964
2,0,2,0,1,^,^,4361482
2,0,2,0,2,^,^,4498750
2,0,2,0,3,^,^,4631328
2,0,2,1,0,^,^,4265964
2,0,2,1,1,^,^,4361482
2,0,2,1,2,^,^,4498750
2,0,2,1,3,^,^,4631328
2,0,2,2,0,^,^,4265964
2,0,2,2,1,^,^,4361482
2,0,2,2,2,^,^,4498750
2,0,2,2,3,^,^,4631328
2,0,2,3,0,^,^,4265964
2,0,2,3,1,^,^,4361482
2,0,2,3,2,^,^,4498750
2,0,2,3,3,^,^,4631328
2,0,3,0,0,^,^,4265964
2,0,3,0,1,^,^,4361482
2,0,3,0,2,^,^,4498750
2,0,3,0,3,^,^,4631328
2,0,3,1,0,^,^,4265964
2,0,3,1,1,^,^,4361482
2,0,3,1,2,^,^,4498750
2,0,3,1,3,^,^,4631328
2,0,3,2,0,^,^,4265964
2,0,3,2,1,^,^,4361482
2,0,3,2,2,^,^,4498750
2,0,3,2,3,^,^,4631328
2,0,3,3,0,^,^,4265964
2,0,3,3,1,^,^,4361482
2,0,3,3,2,^,^,4498750
2,0,3,3,3,^,^,4631328
2,1,0,0,0,^,^,4265964
2,1,0,0,1,^,^,4361482
2,1,0,0,2,^,^,4498750
2,1,0,0,3,^,^,4631328
2,1,0,1,0,^,^,4265964
2,1,0,1,1,^,^,4361482
2,1,0,1,2,^,^,4498750
2,1,0,1,3,^,^,4631328
2,1,0,2,0,^,^,4265964
2,1,0,2,1,^,^,4361482
2,1,0,2,2,^,^,4498750
2,1,0,2,3,^,^,4631328
2,1,0,3,0,^,^,4265964
2,1,0,3,1,^,^,4361482
2,1,0,3,2,^,^,4498750
2,1,0,3,3,^,^,4631328
2,1,1,0,0,^,^,4265964
2,1,1,0,1,^,^,4361482
2,1,1,0,2,^,^,4498750
2,1,1,0,3,^,^,4631328
2,1,1,1,0,^,^,4265964
2,1,1,1,1,^,^,4361482
2,1,1,1,2,^,^,4498750
2,1,1,1,3,^,^,4631328
2,1,1,2,0,^,^,4265964
2,1,1,2,1,^,^,4361482
2,1,1,2,2,^,^,4498750
2,1,1,2,3,^,^,4631328
2,1,1,3,0,^,^,4265964
2,1,1,3,1,^,^,4361482
2,1,1,3,2,^,^,4498750
2,1,1,3,3,^,^,4631328
2,1,2,0,0,^,^,4265964
2,1,2,0,1,^,^,4361482
2,1,2,0,2,^,^,4498750
2,1,2,0,3,^,^,4631328
2,1,2,1,0,^,^,4265964
2,1,2,1,1,^,^,4361482
2,1,2,1,2,^,^,4498750
2,1,2,1,3,^,^,4631328
2,1,2,2,0,^,^,4265964
2,1,2,2,1,^,^,4361482
2,1,2,2,2,^,^,4498750
2,1,2,2,3,^,^,4631328
2,1,2,3,0,^,^,4265964
2,1,2,3,1,^,^,4361482
2,1,2,3,2,^,^,4498750
2,1,2,3,3,^,^,4631328
2,1,3,0,0,^,^,4265964
2,1,3,0,1,^,^,4361482
2,1,3,0,2,^,^,4498750
2,1,3,0,3,^,^,4631328
2,1,3,1,0,^,^,4265964
2,1,3,1,1,^,^,4361482
2,1,3,1,2,^,^,4498750
2,1,3,1,3,^,^,4631328
2,1,3,2,0,^,^,4265964
2,1,3,2,1,^,^,4361482
2,1,3,2,2,^,^,4498750
2,1,3,2,3,^,^,4631328
2,1,3,3,0,^,^,4265964
2,1,3,3,1,^,^,4361482
2,1,3,3,2,^,^,4498750
2,1,3,3,3,^,^,4631328
2,2,0,0,0,^,^,4265964
2,2,0,0,1,^,^,4361482
2,2,0,0,2,^,^,4498750
2,2,0,0,3,^,^,4631328
2,2,0,1,0,^,^,4265964
2,2,0,1,1,^,^,4361482
2,2,0,1,2,^,^,4498750
2,2,0,1,3,^,^,4631328
2,2,0,2,0,^,^,4265964
2,2,0,2,1,^,^,4361482
2,2,0,2,2,^,^,4498750
2,2,0,2,3,^,^,4631328
2,2,0,3,0,^,^,4265964
2,2,0,3,1,^,^,4361482
2,2,0,3,2,^,^,4498750
2,2,0,3,3,^,^,4631328
2,2,1,0,0,^,^,4265964
2,2,1,0,1,^,^,4361482
2,2,1,0,2,^,^,4498750
2,2,1,0,3,^,^,4631328
2,2,1,1,0,^,^,4265964
2,2,1,1,1,^,^,4361482
2,2,1,1,2,^,^,4498750
2,2,1,1,3,^,^,4631328
2,2,1,2,0,^,^,4265964
2,2,1,2,1,^,^,4361482
2,2,1,2,2,^,^,4498750
2,2,1,2,3,^,^,4631328
2,2,1,3,0,^,^,4265964
2,2,1,3,1,^,^,4361482
2,2,1,3,2,^,^,4498750
2,2,1,3,3,^,^,4631328
2,2,2,0,0,^,^,4265964
2,2,2,0,1,^,^,4361482
2,2,2,0,2,^,^,4498750
2,2,2,0,3,^,^,4631328
2,2,2,1,0,^,^,4265964
2,2,2,1,1,^,^,4361482
2,2,2,1,2,^,^,4498750
2,2,2,1,3,^,^,4631328
2,2,2,2,0,^,^,4265964
2,2,2,2,1,^,^,4361482
2,2,2,2,2,^,^,4498750
2,2,2,2,3,^,^,4631328
2,2,2,3,0,^,^,4265964
2,2,2,3,1,^,^,4361482
2,2,2,3,2,^,^,4498750
2,2,2,3,3,^,^,4631328
2,2,3,0,0,^,^,4265964
2,2,3,0,1,^,^,4361482
2,2,3,0,2,^,^,4498750
2,2,3,0,3,^,^,4631328
2,2,3,1,0,^,^,4265964
2,2,3,1,1,^,^,4361482
2,2,3,1,2,^,^,4498750
2,2,3,1,3,^,^,4631328
2,2,3,2,0,^,^,4265964
2,2,3,2,1,^,^,4361482
2,2,3,2,2,^,^,4498750
2,2,3,2,3,^,^,4631328
2,2,3,3,0,^,^,4265964
2,2,3,3,1,^,^,4361482
2,2,3,3,2,^,^,4498750
2,2,3,3,3,^,^,4631328
2,3,0,0,0,^,^,4265964
2,3,0,0,1,^,^,4361482
2,3,0,0,2,^,^,4498750
2,3,0,0,3,^,^,4631328
2,3,0,1,0,^,^,4265964
2,3,0,1,1,^,^,4361482
2,3,0,1,2,^,^,4498750
2,3,0,1,3,^,^,4631328
2,3,0,2,0,^,^,4265964
2,3,0,2,1,^,^,4361482
2,3,0,2,2,^,^,4498750
2,3,0,2,3,^,^,4631328
2,3,0,3,0,^,^,4265964
2,3,0,3,1,^,^,4361482
2,3,0,3,2,^,^,4498750
2,3,0,3,3,^,^,4631328
2,3,1,0,0,^,^,4265964
2,3,1,0,1,^,^,4361482
2,3,1,0,2,^,^,4498750
2,3,1,0,3,^,^,4631328
2,3,1,1,0,^,^,4265964
2,3,1,1,1,^,^,4361482
2,3,1,1,2,^,^,4498750
2,3,1,1,3,^,^,4631328
2,3,1,2,0,^,^,4265964
2,3,1,2,1,^,^,4361482
2,3,1,2,2,^,^,4498750
2,3,1,2,3,^,^,4631328
2,3,1,3,0,^,^,4265964
2,3,1,3,1,^,^,4361482
2,3,1,3,2,^,^,4498750
2,3,1,3,3,^,^,4631328
2,3,2,0,0,^,^,4265964
2,3,2,0,1,^,^,4361482
2,3,2,0,2,^,^,4498750
2,3,2,0,3,^,^,4631328
2,3,2,1,0,^,^,4265964
2,3,2,1,1,^,^,4361482
2,3,2,1,2,^,^,4498750
2,3,2,1,3,^,^,4631328
2,3,2,2,0,^,^,4265964
2,3,2,2,1,^,^,4361482
2,3,2,2,2,^,^,4498750
2,3,2,2,3,^,^,4631328
2,3,2,3,0,^,^,4265964
2,3,2,3,1,^,^,4361482
2,3,2,3,2,^,^,4498750
2,3,2,3,3,^,^,4631328
2,3,3,0,0,^,^,4265964
2,3,3,0,1,^,^,4361482
2,3,3,0,2,^,^,4498750
2,3,3,0,3,^,^,4631328
2,3,3,1,0,^,^,4265964
2,3,3,1,1,^,^,4361482
2,3,3,1,2,^,^,4498750
2,3,3,1,3,^,^,4631328
2,3,3,2,0,^,^,4265964
2,3,3,2,1,^,^,4361482
2,3,3,2,2,^,^,4498750
2,3,3,2,3,^,^,4631328
2,3,3,3,0,^,^,4265964
2,3,3,3,1,^,^,4361482
2,3,3,3,2,^,^,4498750
2,3,3,3,3,^,^,4631328
2,4,0,0,0,^,^,4265964
2,4,0,0,1,^,^,4361482
2,4,0,0,2,^,^,4498750
2,4,0,0,3,^,^,4631328
2,4,0,1,0,^,^,4265964
2,4,0,1,1,^,^,4361482
2,4,0,1,2,^,^,4498750
2,4,0,1,3,^,^,4631328
2,4,0,2,0,^,^,4265964
2,4,0,2,1,^,^,4361482
2,4,0,2,2,^,^,4498750
2,4,0,2,3,^,^,4631328
2,4,0,3,0,^,^,4265964
2,4,0,3,1,^,^,4361482
2,4,0,3,2,^,^,4498750
2,4,0,3,3,^,^,4631328
2,4,1,0,0,^,^,4265964
2,4,1,0,1,^,^,4361482
2,4,1,0,2,^,^,4498750
2,4,1,0,3,^,^,4631328
2,4,1,1,0,^,^,4265964
2,4,1,1,1,^,^,4361482
2,4,1,1,2,^,^,4498750
2,4,1,1,3,^,^,4631328
2,4,1,2,0,^,^,4265964
2,4,1,2,1,^,^,4361482
2,4,1,2,2,^,^,4498750
2,4,1,2,3,^,^,4631328
2,4,1,3,0,^,^,4265964
2,4,1,3,1,^,^,4361482
2,4,1,3,2,^,^,4498750
2,4,1,3,3,^,^,4631328
2,4,2,0,0,^,^,4265964
2,4,2,0,1,^,^,4361482
2,4,2,0,2,^,^,4498750
2,4,2,0,3,^,^,4631328
2,4,2,1,0,^,^,4265964
2,4,2,1,1,^,^,4361482
2,4,2,1,2,^,^,4498750
2,4,2,1,3,^,^,4631328
2,4,2,2,0,^,^,4265964
2,4,2,2,1,^,^,4361482
2,4,2,2,2,^,^,4498750
2,4,2,2,3,^,^,4631328
2,4,2,3,0,^,^,4265964
2,4,2,3,1,^,^,4361482
2,4,2,3,2,^,^,4498750
2,4,2,3,3,^,^,4631328
2,4,3,0,0,^,^,4265964
2,4,3,0,1,^,^,4361482
2,4,3,0,2,^,^,4498750
2,4,3,0,3,^,^,4631328
2,4,3,1,0,^,^,4265964
2,4,3,1,1,^,^,4361482
2,4,3,1,2,^,^,4498750
2,4,3,1,3,^,^,4631328
2,4,3,2,0,^,^,4265964
2,4,3,2,1,^,^,4361482
2,4,3,2,2,^,^,4498750
2,4,3,2,3,^,^,4631328
2,4,3,3,0,^,^,4265964
2,4,3,3,1,^,^,4361482
2,4,3,3,2,^,^,4498750
2,4,3,3,3,^,^,4631328
2,5,0,0,0,^,^,4265964
2,5,0,0,1,^,^,4361482
2,5,0,0,2,^,^,4498750
2,5,0,0,3,^,^,4631328
2,5,0,1,0,^,^,4265964
2,5,0,1,1,^,^,4361482
2,5,0,1,2,^,^,4498750
2,5,0,1,3,^,^,4631328
2,5,0,2,0,^,^,4265964
2,5,0,2,1,^,^,4361482
2,5,0,2,2,^,^,4498750
2,5,0,2,3,^,^,4631328
2,5,0,3,0,^,^,4265964
2,5,0,3,1,^,^,4361482
2,5,0,3,2,^,^,4498750
2,5,0,3,3,^,^,4631328
2,5,1,0,0,^,^,4265964
2,5,1,0,1,^,^,4361482
2,5,1,0,2,^,^,4498750
2,5,1,0,3,^,^,4631328
2,5,1,1,0,^,^,4265964
2,5,1,1,1,^,^,4361482
2,5,1,1,2,^,^,4498750
2,5,1,1,3,^,^,4631328
2,5,1,2,0,^,^,4265964
2,5,1,2,1,^,^,4361482
2,5,1,2,2,^,^,4498750
2,5,1,2,3,^,^,4631328
2,5,1,3,0,^,^,4265964
2,5,1,3,1,^,^,4361482
2,5,1,3,2,^,^,4498750
2,5,1,3,3,^,^,4631328
2,5,2,0,0,^,^,4265964
2,5,2,0,1,^,^,4361482
2,5,2,0,2,^,^,4498750
2,5,2,0,3,^,^,4631328
2,5,2,1,0,^,^,4265964
2,5,2,1,1,^,^,4361482
2,5,2,1,2,^,^,4498750
2,5,2,1,3,^,^,4631328
2,5,2,2,0,^,^,4265964
2,5,2,2,1,^,^,4361482
2,5,2,2,2,^,^,4498750
2,5,2,2,3,^,^,4631328
2,5,2,3,0,^,^,4265964
2,5,2,3,1,^,^,4361482
2,5,2,3,2,^,^,4498750
2,5,2,3,3,^,^,4631328
2,5,3,0,0,^,^,4265964
2,5,3,0,1,^,^,4361482
2,5,3,0,2,^,^,4498750
2,5,3,0,3,^,^,4631328
2,5,3,1,0,^,^,4265964
2,5,3,1,1,^,^,4361482
2,5,3,1,2,^,^,4498750
2,5,3,1,3,^,^,4631328
2,5,3,2,0,^,^,4265964
2,5,3,2,1,^,^,4361482
2,5,3,2,2,^,^,4498750
2,5,3,2,3,^,^,4631328
2,5,3,3,0,^,^,4265964
2,5,3,3,1,^,^,4361482
2,5,3,3,2,^,^,4498750
2,5,3,3,3,^,^,4631328
2,6,0,0,0,^,^,4265964
2,6,0,0,1,^,^,4361482
2,6,0,0,2,^,^,4498750
2,6,0,0,3,^,^,4631328
2,6,0,1,0,^,^,4265964
2,6,0,1,1,^,^,4361482
2,6,0,1,2,^,^,4498750
2,6,0,1,3,^,^,4631328
2,6,0,2,0,^,^,4265964
2,6,0,2,1,^,^,4361482
2,6,0,2,2,^,^,4498750
2,6,0,2,3,^,^,4631328
2,6,0,3,0,^,^,4265964
2,6,0,3,1,^,^,4361482
2,6,0,3,2,^,^,4498750
2,6,0,3,3,^,^,4631328
2,6,1,0,0,^,^,4265964
2,6,1,0,1,^,^,4361482
2,6,1,0,2,^,^,4498750
2,6,1,0,3,^,^,4631328
2,6,1,1,0,^,^,4265964
2,6,1,1,1,^,^,4361482
2,6,1,1,2,^,^,4498750
2,6,1,1,3,^,^,4631328
2,6,1,2,0,^,^,4265964
2,6,1,2,1,^,^,4361482
2,6,1,2,2,^,^,4498750
2,6,1,2,3,^,^,4631328
2,6,1,3,0,^,^,4265964
2,6,1,3,1,^,^,4361482
2,6,1,3,2,^,^,4498750
2,6,1,3,3,^,^,4631328
2,6,2,0,0,^,^,4265964
2,6,2,0,1,^,^,4361482
2,6,2,0,2,^,^,4498750
2,6,2,0,3,^,^,4631328
2,6,2,1,0,^,^,4265964
2,6,2,1,1,^,^,4361482
2,6,2,1,2,^,^,4498750
2,6,2,1,3,^,^,4631328
2,6,2,2,0,^,^,4265964
2,6,2,2,1,^,^,4361482
2,6,2,2,2,^,^,4498750
2,6,2,2,3,^,^,4631328
2,6,2,3,0,^,^,4265964
2,6,2,3,1,^,^,4361482
2,6,2,3,2,^,^,4498750
2,6,2,3,3,^,^,4631328
2,6,3,0,0,^,^,4265964
2,6,3,0,1,^,^,4361482
2,6,3,0,2,^,^,4498750
2,6,3,0,3,^,^,4631328
2,6,3,1,0,^,^,4265964
2,6,3,1,1,^,^,4361482
2,6,3,1,2,^,^,4498750
2,6,3,1,3,^,^,4631328
2,6,3,2,0,^,^,4265964
2,6,3,2,1,^,^,4361482
2,6,3,2,2,^,^,4498750
2,6,3,2,3,^,^,4631328
2,6,3,3,0,^,^,4265964
2,6,3,3,1,^,^,4361482
2,6,3,3,2,^,^,4498750
2,6,3,3,3,^,^,4631328
2,7,0,0,0,^,^,4265964
2,7,0,0,1,^,^,4361482
2,7,0,0,2,0.35,12,4498750
2,7,0,0,3,^,^,4631328
2,7,0,1,0,^,^,4265964
2,7,0,1,1,^,^,4361482
2,7,0,1,2,0.35,12,4498750
2,7,0,1,3,^,^,4631328
2,7,0,2,0,^,^,4265964
2,7,0,2,1,^,^,4361482
2,7,0,2,2,0.35,12,4498750
2,7,0,2,3,^,^,4631328
2,7,0,3,0,^,^,4265964
2,7,0,3,1,^,^,4361482
2,7,0,3,2,^,^,4498750
2,7,0,3,3,^,^,4631328
2,7,1,0,0,^,^,4265964
2,7,1,0,1,^,^,4361482
2,7,1,0,2,^,^,4498750
2,7,1,0,3,^,^,4631328
2,7,1,1,0,^,^,4265964
2,7,1,1,1,^,^,4361482
2,7,1,1,2,^,^,4498750
2,7,1,1,3,^,^,4631328
2,7,1,2,0,^,^,4265964
2,7,1,2,1,^,^,4361482
2,7,1,2,2,^,^,4498750
2,7,1,2,3,^,^,4631328
2,7,1,3,0,^,^,4265964
2,7,1,3,1,^,^,4361482
2,7,1,3,2,^,^,4498750
2,7,1,3,3,^,^,4631328
2,7,2,0,0,^,^,4265964
2,7,2,0,1,^,^,4361482
2,7,2,0,2,^,^,4498750
2,7,2,0,3,^,^,4631328
2,7,2,1,0,^,^,4265964
2,7,2,1,1,^,^,4361482
2,7,2,1,2,^,^,4498750
2,7,2,1,3,^,^,4631328
2,7,2,2,0,^,^,4265964
2,7,2,2,1,^,^,4361482
2,7,2,2,2,^,^,4498750
2,7,2,2,3,^,^,4631328
2,7,2,3,0,^,^,4265964
2,7,2,3,1,^,^,4361482
2,7,2,3,2,^,^,4498750
2,7,2,3,3,^,^,4631328
2,7,3,0,0,^,^,4265964
2,7,3,0,1,^,^,4361482
2,7,3,0,2,^,^,4498750
2,7,3,0,3,^,^,4631328
2,7,3,1,0,^,^,4265964
2,7,3,1,1,^,^,4361482
2,7,3,1,2,^,^,4498750
2,7,3,1,3,^,^,4631328
2,7,3,2,0,^,^,4265964
2,7,3,2,1,^,^,4361482
2,7,3,2,2,^,^,4498750
2,7,3,2,3,^,^,4631328
2,7,3,3,0,^,^,4265964
2,7,3,3,1,^,^,4361482
2,7,3,3,2,^,^,4498750
2,7,3,3,3,^,^,4631328
2,8,0,0,0,0.26,11,4265964
2,8,0,0,1,0.33,13,4361482
2,8,0,0,2,0.44,16,4498750
2,8,0,0,3,0.46,18,4631328
2,8,0,1,0,0.26,11,4265964
2,8,0,1,1,0.33,13,4361482
2,8,0,1,2,0.44,16,4498750
2,8,0,1,3,0.48,19,4631328
2,8,0,2,0,0.26,11,4265964
2,8,0,2,1,0.33,13,4361482
2,8,0,2,2,0.44,16,4498750
2,8,0,2,3,0.43,17,4631328
2,8,0,3,0,^,^,4265964
2,8,0,3,1,^,^,4361482
2,8,0,3,2,^,^,4498750
2,8,0,3,3,^,^,4631328
2,8,1,0,0,^,^,4265964
2,8,1,0,1,^,^,4361482
2,8,1,0,2,^,^,4498750
2,8,1,0,3,^,^,4631328
2,8,1,1,0,^,^,4265964
2,8,1,1,1,^,^,4361482
2,8,1,1,2,^,^,4498750
2,8,1,1,3,^,^,4631328
2,8,1,2,0,^,^,4265964
2,8,1,2,1,^,^,4361482
2,8,1,2,2,^,^,4498750
2,8,1,2,3,^,^,4631328
2,8,1,3,0,^,^,4265964
2,8,1,3,1,^,^,4361482
2,8,1,3,2,^,^,4498750
2,8,1,3,3,^,^,4631328
2,8,2,0,0,^,^,4265964
2,8,2,0,1,^,^,4361482
2,8,2,0,2,^,^,4498750
2,8,2,0,3,^,^,4631328
2,8,2,1,0,^,^,4265964
2,8,2,1,1,^,^,4361482
2,8,2,1,2,^,^,4498750
2,8,2,1,3,^,^,4631328
2,8,2,2,0,^,^,4265964
2,8,2,2,1,^,^,4361482
2,8,2,2,2,^,^,4498750
2,8,2,2,3,^,^,4631328
2,8,2,3,0,^,^,4265964
2,8,2,3,1,^,^,4361482
2,8,2,3,2,^,^,4498750
2,8,2,3,3,^,^,4631328
2,8,3,0,0,^,^,4265964
2,8,3,0,1,^,^,4361482
2,8,3,0,2,^,^,4498750
2,8,3,0,3,^,^,4631328
2,8,3,1,0,^,^,4265964
2,8,3,1,1,^,^,4361482
2,8,3,1,2,^,^,4498750
2,8,3,1,3,^,^,4631328
2,8,3,2,0,^,^,4265964
2,8,3,2,1,^,^,4361482
2,8,3,2,2,^,^,4498750
2,8,3,2,3,^,^,4631328
2,8,3,3,0,^,^,4265964
2,8,3,3,1,^,^,4361482
2,8,3,3,2,^,^,4498750
2,8,3,3,3,^,^,4631328
2,9,0,0,0,^,^,4265964
2,9,0,0,1,^,^,4361482
2,9,0,0,2,^,^,4498750
2,9,0,0,3,0.27,10,4631328
2,9,0,1,0,^,^,4265964
2,9,0,1,1,0.25,10,4361482
2,9,0,1,2,^,^,4498750
2,9,0,1,3,0.27,10,4631328
2,9,0,2,0,^,^,4265964
2,9,0,2,1,^,^,4361482
2,9,0,2,2,^,^,4498750
2,9,0,2,3,^,^,4631328
2,9,0,3,0,^,^,4265964
2,9,0,3,1,^,^,4361482
2,9,0,3,2,^,^,4498750
2,9,0,3,3,^,^,4631328
2,9,1,0,0,^,^,4265964
2,9,1,0,1,^,^,4361482
2,9,1,0,2,^,^,4498750
2,9,1,0,3,^,^,4631328
2,9,1,1,0,^,^,4265964
2,9,1,1,1,^,^,4361482
2,9,1,1,2,^,^,4498750
2,9,1,1,3,^,^,4631328
2,9,1,2,0,^,^,4265964
2,9,1,2,1,^,^,4361482
2,9,1,2,2,^,^,4498750
2,9,1,2,3,^,^,4631328
2,9,1,3,0,^,^,4265964
2,9,1,3,1,^,^,4361482
2,9,1,3,2,^,^,4498750
2,9,1,3,3,^,^,4631328
2,9,2,0,0,^,^,4265964
2,9,2,0,1,^,^,4361482
2,9,2,0,2,^,^,4498750
2,9,2,0,3,^,^,4631328
2,9,2,1,0,^,^,4265964
2,9,2,1,1,^,^,4361482
2,9,2,1,2,^,^,4498750
2,9,2,1,3,^,^,4631328
2,9,2,2,0,^,^,4265964
2,9,2,2,1,^,^,4361482
2,9,2,2,2,^,^,4498750
2,9,2,2,3,^,^,4631328
2,9,2,3,0,^,^,4265964
2,9,2,3,1,^,^,4361482
2,9,2,3,2,^,^,4498750
2,9,2,3,3,^,^,4631328
2,9,3,0,0,^,^,4265964
